-32,-9,-27,25088,174583282
-33,-11,-19,25088,174584532
-33,-11,-19,25600,174585768
-35,-9,-24,25600,174587004
-32,-10,-32,25088,174588240
-31,-9,-21,25600,174589477
-33,-8,-13,25600,174590714
-37,-6,-29,25088,174591951
-31,-8,-24,25600,174593188
-33,-10,-22,25088,174594425
-34,-11,-27,25088,174595662
-35,-7,-23,25088,174596899
-32,-7,-18,25088,174598136
-34,-10,-21,25600,174599375
-30,-7,-25,25088,174600614
-38,-6,-15,25600,174601853
-36,-12,-25,25600,174603092
-35,-9,-29,25088,174604331
-31,-8,-21,25088,174605570
-33,-7,-14,25088,174606809
-35,-7,-16,25088,174608048
-36,-10,-20,25600,174609288
-32,-8,-21,25600,174610528
-45,-6,-12,25088,174611768
-34,-6,-24,25088,174613012
-36,-6,-24,25600,174614256
-40,-9,-29,25088,174615500
-35,-8,-18,25088,174616744
-31,-6,-24,25088,174617988
-34,-7,-28,25600,174619235
-28,-10,-25,25088,174620482
-36,-5,-17,25088,174621729
-35,-12,-27,25600,174622976
-32,-11,-22,25088,174624223
-36,-5,-18,25600,174625470
-36,-2,-16,25088,174626717
-36,-4,-21,25600,174627964
-36,-6,-21,25600,174629213
-26,-6,-22,25088,174630462
-46,-4,-7,25088,174631711
-36,-10,-28,25088,174632960
-33,-11,-26,25088,174634209
-32,-10,-27,25088,174635458
-36,-10,-26,25088,174636707
-31,-6,-23,25088,174637956
-34,-8,-20,25088,174639197
-32,-8,-25,25600,174640438
-42,-8,-14,25088,174641679
-33,-7,-31,25600,174642920
-34,-12,-24,25088,174644161
-36,-10,-19,25088,174645402
-38,-8,-20,25600,174646652
-37,-5,-24,25600,174647902
-35,-8,-26,25088,174649151
-35,-9,-32,25600,174650400
-37,-7,-17,25088,174651649
-35,-6,-24,25088,174652902
-31,-7,-23,25600,174654155
-37,-10,-18,25088,174655408
-33,-12,-15,25088,174656661
-37,-10,-26,25088,174657914
-38,-9,-27,25600,174659168
-33,-7,-23,25088,174660422
-40,-5,-12,25088,174661676
-31,-11,-28,25600,174662930
-36,-8,-27,25600,174664184
-37,-8,-20,25088,174665438
-37,-5,-18,25600,174666692
-33,-12,-24,25088,174667946
-36,-13,-23,25088,174669201
-33,-10,-23,25088,174670456
-43,-8,-12,25088,174671711
-32,-12,-37,25088,174672966
-35,-10,-30,25088,174674221
-37,-11,-19,25600,174675476
-39,-9,-17,25600,174676731
