-262,-24,-2010,25088,174622139
-262,-27,-2009,25088,174623377
-258,-27,-2013,25088,174624615
-260,-33,-2014,25088,174625853
-259,-31,-2014,25088,174627091
-264,-32,-2013,25088,174628329
-263,-29,-2017,25088,174629556
-261,-26,-2020,25088,174630806
-261,-29,-2016,25088,174632056
-261,-29,-2018,25088,174633306
-264,-25,-2019,25088,174634556
-262,-25,-2020,25600,174635792
-266,-27,-2016,25600,174637028
-267,-29,-2016,25088,174638264
-261,-27,-2018,25600,174639501
-261,-28,-2018,25600,174640738
-262,-32,-2018,25088,174641975
-262,-30,-2020,25600,174643212
-262,-26,-2020,25088,174644449
-263,-26,-2019,25088,174645686
-264,-27,-2014,25088,174646923
-263,-24,-2015,25088,174648160
-258,-26,-2019,25600,174649399
-256,-29,-2016,25088,174650638
-259,-31,-2013,25600,174651877
-260,-28,-2020,25600,174653116
-263,-25,-2018,25088,174654355
-266,-29,-2017,25088,174655594
-264,-31,-2014,25088,174656833
-262,-28,-2018,25088,174658072
-260,-28,-2020,25600,174659312
